image_id,image_path,ground_truth,clean_prediction,blur_prediction,clean_correct,blur_correct,classification_group,clean_true_class_logit,blur_true_class_logit,delta_true_class_logit,clean_classification_margin,blur_classification_margin,delta_classification_margin,clean_prediction_margin,blur_prediction_margin,sae_cosine_similarity,feature_retention,jaccard_similarity,relative_sae_change,clean_sae_norm,blur_sae_norm,norm_ratio,shared_feature_mean_signed_change,shared_feature_mean_absolute_change,shared_features_percent_increased,shared_features_percent_decreased
ILSVRC2012_val_00011001.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011001.JPEG,632,632,632,True,True,clean_correct_blur_correct,12.959186553955078,12.637811660766602,-0.32137489318847656,6.2757248878479,5.2448201179504395,-1.030904769897461,6.2757248878479,5.2448201179504395,0.9402470588684082,0.9948206543922424,0.9896824955940247,0.34765705466270447,373.83154296875,368.7266540527344,1.0159051418304443,-0.05960576608777046,2.483042001724243,50.428587198257446,49.57141578197479
ILSVRC2012_val_00011002.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011002.JPEG,385,385,101,True,False,clean_correct_blur_wrong,14.349715232849121,8.592940330505371,-5.75677490234375,1.1453123092651367,-0.8072805404663086,-1.9525928497314453,1.1453123092651367,0.6529865264892578,0.834998369216919,0.9869019389152527,0.9762939214706421,0.9246151447296143,400.07000732421875,529.1277465820312,1.4825361967086792,3.950313091278076,7.015309810638428,65.0024950504303,34.9975049495697
ILSVRC2012_val_00011003.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011003.JPEG,526,527,527,False,False,clean_wrong_blur_wrong,10.942643165588379,8.101759910583496,-2.840883255004883,-0.17566394805908203,-1.152022361755371,-0.9763584136962891,0.17566394805908203,0.6435375213623047,0.9290895462036133,0.9954004883766174,0.990248441696167,0.3937701880931854,392.1700439453125,405.18414306640625,1.0640324354171753,0.3742324411869049,3.0736207962036133,53.166115283966064,46.8338817358017
ILSVRC2012_val_00011004.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011004.JPEG,838,838,838,True,True,clean_correct_blur_correct,14.572843551635742,14.204533576965332,-0.36830997467041016,1.8228187561035156,2.3545961380004883,0.5317773818969727,1.8228187561035156,2.3545961380004883,0.9321318864822388,0.9950212836265564,0.9902496337890625,0.3796776831150055,353.96185302734375,364.31292724609375,1.0640597343444824,0.3517915606498718,2.5297908782958984,54.23137545585632,45.76862156391144
ILSVRC2012_val_00011005.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011005.JPEG,850,850,850,True,True,clean_correct_blur_correct,10.67206859588623,9.76088809967041,-0.9111804962158203,2.541971206665039,2.7695207595825195,0.22754955291748047,2.541971206665039,2.7695207595825195,0.9589830636978149,0.9962342977523804,0.9926735758781433,0.2646390199661255,334.89422607421875,332.47113037109375,1.0150598287582397,0.12649622559547424,1.8201730251312256,52.991414070129395,47.008585929870605
ILSVRC2012_val_00011006.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011006.JPEG,537,537,537,True,True,clean_correct_blur_correct,13.061262130737305,13.630816459655762,0.569554328918457,2.7480459213256836,3.9965925216674805,1.2485466003417969,2.7480459213256836,3.9965925216674805,0.9289411306381226,0.994366466999054,0.98996502161026,0.3740171790122986,401.14599609375,388.9586181640625,1.0082398653030396,-0.5595306158065796,2.73926043510437,44.33068931102753,55.66931366920471
ILSVRC2012_val_00011007.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011007.JPEG,451,650,823,False,False,clean_wrong_blur_wrong,9.818038940429688,7.387479305267334,-2.4305596351623535,-0.5945281982421875,-1.2529540061950684,-0.6584258079528809,0.5945281982421875,1.2529540061950684,0.9366157650947571,0.994335412979126,0.9894884824752808,0.36637648940086365,404.84735107421875,411.7889099121094,1.0516855716705322,0.19382129609584808,2.8301029205322266,52.10869908332825,47.89130091667175
ILSVRC2012_val_00011008.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011008.JPEG,611,611,532,True,False,clean_correct_blur_wrong,12.453069686889648,5.869138717651367,-6.583930969238281,3.7500457763671875,-3.023190498352051,-6.773236274719238,3.7500457763671875,0.5764675140380859,0.9280909895896912,0.995966911315918,0.9915677905082703,0.4478580951690674,378.36871337890625,417.9251403808594,1.1614320278167725,1.2805134057998657,3.381692886352539,62.610357999801636,37.389642000198364
ILSVRC2012_val_00011009.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011009.JPEG,268,268,268,True,True,clean_correct_blur_correct,14.891362190246582,14.407578468322754,-0.4837837219238281,4.702424049377441,6.3113203048706055,1.608896255493164,4.702424049377441,6.3113203048706055,0.9474242925643921,0.9960975050926208,0.992250382900238,0.3095918595790863,419.1257629394531,420.95452880859375,1.0393093824386597,0.17514094710350037,2.4541335105895996,51.42013430595398,48.57986569404602
ILSVRC2012_val_00011010.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011010.JPEG,634,634,634,True,True,clean_correct_blur_correct,15.80009937286377,14.224424362182617,-1.5756750106811523,6.5187578201293945,3.3204002380371094,-3.198357582092285,6.5187578201293945,3.3204002380371094,0.9178352355957031,0.9934527277946472,0.9861941337585449,0.44425585865974426,397.9505615234375,443.09320068359375,1.1639560461044312,1.4712610244750977,3.420807123184204,64.10416960716248,35.89583337306976
